0,0,53,1,2,0,39,0
0,0,19,0,1,2,1.0489999999999995,0
0,0,59,2,1,5,3.993000000000002,0
0,0,27,1,1,0,1.7759999999999962,0
1,0,27,3,2,0,1.1600000000000037,0
0,0,32,0,1,1,1.3199999999999932,0
1,0,27,3,2,0,1.9920000000000044,0
0,0,8,0,0,0,8.313000000000002,0
0,0,13,0,3,0,4.604999999999997,0
0,0,7,0,0,1,2.6839999999999993,0
0,0,10,0,0,0,3.040000000000001,0
0,0,11,0,0,0,11.317,0
0,0,9,0,0,0,21.557,0
1,0,5,0,0,1,11.883000000000003,0
1,0,9,2,0,1,0.0,0
1,0,38,3,1,1,1.7169999999999987,0
0,0,38,1,1,2,1.4429999999999978,0
0,0,47,0,1,2,2.639000000000003,0
0,0,43,0,1,3,1.959,0
0,0,40,4,1,2,2.277,0
0,0,10,0,0,0,1.6879999999999997,0
0,0,28,0,1,0,2.7199999999999998,0
0,0,48,0,1,1,2.51,0
0,0,13,1,1,1,2.290000000000001,0
0,0,28,0,1,1,1.5899999999999999,0
0,0,46,3,1,3,12.087,0
0,0,8,0,0,0,2.0779999999999994,0
0,0,8,0,0,0,0.0,0
0,0,46,1,1,2,5.360999999999997,0
0,0,19,0,1,0,1.5300000000000011,0
0,0,54,5,1,1,2.2310000000000016,0
1,0,30,5,1,1,1.9170000000000016,0
0,0,7,0,1,0,1.6809999999999974,1
0,0,14,0,1,0,4.7620000000000005,0
0,0,25,0,1,1,2.5600000000000023,0
1,0,29,3,1,1,7.836999999999996,0
0,0,40,0,1,2,2.403000000000006,0
0,0,59,4,1,5,2.997,0
0,0,34,2,1,0,2.0789999999999997,0
1,0,17,1,1,0,3.603999999999999,0
0,0,21,0,1,0,0.0,0
0,0,29,1,1,2,1.7170000000000005,0
0,0,34,2,1,1,2.045,0
0,0,32,3,1,1,2.4720000000000013,0
0,0,32,1,1,0,3.442,0
0,0,52,2,1,2,2.477999999999998,0
0,0,45,2,1,0,1.8030000000000008,0
0,0,19,0,1,0,1.8000000000000007,0
0,0,24,0,1,0,3.085000000000001,0
0,0,39,1,1,1,2.238999999999997,0
0,0,21,1,1,0,2.4750000000000014,0
0,0,18,0,1,0,5.162999999999997,0
0,0,44,1,1,1,4.363000000000007,0
0,0,18,0,13,0,2.715999999999994,0
0,0,67,5,1,0,3.6370000000000005,0
0,0,24,0,1,0,1.8079999999999998,0
0,0,49,7,2,0,7.801000000000002,0
0,0,27,1,4,0,2.512999999999998,0
0,0,49,7,2,0,3.483,0
0,0,16,0,1,0,1.5599999999999996,0
0,0,24,4,2,0,1.274,0
0,0,42,5,1,3,2.335000000000001,0
1,0,15,0,2,0,0.0,0
0,0,65,0,1,3,2.5039999999999996,0
0,0,27,1,4,0,2.1679999999999993,0
1,0,23,0,1,0,0.0,0
0,0,16,0,1,2,2.202,0
0,0,27,1,4,0,1.391,0
1,0,35,0,1,1,2.9220000000000006,0
0,0,50,2,1,4,3.9250000000000007,0
0,0,31,2,1,1,3.0380000000000003,0
1,0,13,0,1,0,5.243999999999996,0
1,0,18,0,1,0,0.0,0
