0,0,17,1,1,1,1.5009999999999977,0
1,0,67,3,1,1,3.7540000000000013,0
0,0,28,2,1,2,3.044999999999998,0
1,0,28,1,1,1,5.463000000000001,0
0,0,21,0,1,2,2.0020000000000024,0
0,0,36,2,1,1,3.336999999999996,0
1,0,43,3,1,1,6.423000000000002,0
1,0,49,3,1,0,10.386000000000003,0
1,0,30,3,1,2,4.795999999999999,0
0,0,29,1,1,2,1.7520000000000007,0
0,0,17,0,1,2,1.1680000000000001,0
0,0,44,2,1,0,1.9179999999999993,0
0,0,51,2,1,3,2.4610000000000003,0
0,0,56,5,1,0,2.753,0
0,0,38,1,1,1,2.7529999999999983,0
0,0,16,0,1,0,0.0,0
0,0,62,6,1,3,3.9619999999999997,0
1,0,26,2,1,0,2.0020000000000024,0
1,0,39,3,1,0,3.128,0
0,0,48,3,1,1,2.501999999999999,0
1,0,17,0,1,0,2.711000000000002,0
0,0,24,1,1,0,0.0,0
0,0,35,4,1,1,3.628999999999998,0
0,0,43,2,1,2,46.504999999999995,0
0,0,43,3,1,1,2.878,0
0,0,33,2,1,1,1.7100000000000009,0
0,0,59,2,1,2,3.9200000000000017,0
0,0,41,4,1,1,3.169999999999998,0
0,0,50,1,1,1,3.5870000000000033,0
0,0,9,1,1,1,2.753,0
0,0,66,2,1,3,3.753999999999998,0
0,0,28,1,1,1,2.8359999999999985,0
1,0,30,2,1,2,2.669000000000004,0
0,0,13,2,1,0,0.0,0
1,0,4,0,0,0,2.7109999999999985,0
0,0,17,2,1,0,0.0,0
0,0,55,2,1,1,4.045999999999999,0
1,0,40,1,1,1,2.085000000000001,0
0,0,41,5,1,0,3.003,0
0,0,42,2,1,0,4.004,0
0,0,7,0,1,0,0.0,0
0,0,25,1,1,1,1.6690000000000005,0
0,0,34,2,1,1,2.6690000000000005,0
0,0,21,1,1,2,2.6689999999999987,0
0,0,34,1,1,0,2.0860000000000003,0
1,0,57,3,1,4,4.212,0
0,0,48,1,1,0,6.215,0
0,0,49,2,1,0,4.045999999999999,0
0,0,30,0,1,1,2.2520000000000024,0
0,0,31,2,1,2,3.7119999999999997,0
0,0,21,3,1,0,3.2950000000000017,0
0,0,18,0,1,0,3.2109999999999985,0
0,0,32,2,1,0,0.0,0
1,0,53,5,1,0,2.6700000000000017,0
0,0,53,2,1,0,2.878,0
0,0,48,5,1,0,3.503,0
0,0,9,1,0,1,1.6269999999999953,0
0,0,12,0,2,0,6.673000000000002,0
0,0,27,1,1,2,1.8350000000000009,0
0,0,13,0,2,0,1.168,0
1,0,15,0,1,0,4.963000000000001,0
1,0,30,1,1,2,0.0,0
0,0,38,3,1,2,3.169999999999999,0
0,0,13,0,1,0,0.0,0
0,0,15,2,1,1,2.1690000000000005,0
0,0,43,4,1,1,2.210000000000001,0
1,0,45,5,1,2,2.253,0
0,0,70,3,1,2,3.5869999999999997,0
0,0,50,3,1,0,3.3359999999999985,0
0,0,28,1,1,0,3.4200000000000017,0
0,0,55,1,1,5,5.547999999999998,0
0,0,49,2,1,2,2.8359999999999985,0
0,0,69,4,1,5,3.879000000000005,0
0,0,33,3,1,1,1.7100000000000009,0
0,0,60,3,1,1,3.1699999999999946,0
1,0,36,3,1,1,3.128,0
1,0,38,1,1,1,5.170999999999999,0
0,0,19,0,1,1,0.0,0
0,0,10,1,1,0,3.838000000000001,0
0,0,14,0,2,0,1.5429999999999993,0
0,0,50,5,1,2,3.9620000000000033,0
0,0,65,6,1,1,3.8789999999999996,0
1,0,60,6,1,3,4.296,0
0,0,14,0,2,0,1.2100000000000009,0
0,0,13,0,1,0,2.485999999999999,0
1,0,43,2,1,3,0.0,0
0,0,8,1,0,1,1.8610000000000007,0
1,0,31,0,1,1,0.0,0
0,0,26,0,1,2,1.6170000000000009,0
0,0,41,4,1,5,7.34,0
0,0,77,6,1,2,4.087999999999997,0
0,0,27,0,1,0,3.544999999999998,0
0,0,30,0,1,1,0.0,0
0,0,32,0,1,1,2.503,0
0,0,70,4,1,1,4.504000000000005,0
0,0,60,1,1,0,2.9609999999999985,0
0,0,57,4,1,2,3.2950000000000017,0
0,0,36,2,1,0,1.8769999999999953,0
0,0,60,1,1,1,3.003,0
0,0,16,0,1,0,1.3770000000000024,0
0,0,71,4,1,1,3.503,0
0,0,61,4,1,1,3.0870000000000033,0
1,0,56,3,1,2,4.920999999999999,0
0,0,39,3,1,0,11.844999999999999,0
0,0,33,4,1,2,5.421999999999999,0
0,0,76,3,1,0,4.213000000000001,0
0,0,25,2,1,2,7.506999999999998,0
1,0,38,3,1,1,2.753,0
0,0,34,3,1,3,2.169000000000004,0
0,0,34,3,1,2,1.918999999999997,0
0,0,68,6,1,2,3.753,0
1,0,52,3,1,2,2.3359999999999985,0
0,0,52,1,1,3,2.5860000000000056,0
0,0,58,3,1,2,3.378,0
0,0,55,3,1,2,2.8359999999999985,0
0,1,46,0,1,0,2.5450000000000017,0
0,0,61,4,1,0,3.628,0
0,0,56,1,1,2,2.878,0
0,0,10,0,1,1,1.3349999999999995,0
1,0,22,1,1,0,2.085,0
0,0,71,2,1,3,3.921000000000001,0
0,0,50,2,1,1,2.4189999999999987,0
0,0,60,5,1,0,3.0860000000000003,0
0,0,60,2,1,1,3.003,0
0,0,24,1,1,0,1.4179999999999993,0
0,0,89,6,1,3,5.256,0
0,0,68,7,1,2,7.340000000000003,0
0,0,39,2,1,0,2.0019999999999953,0
0,0,38,3,1,0,3.6709999999999994,0
0,0,21,3,1,0,2.085000000000001,0
0,1,50,3,1,1,2.7109999999999985,0
0,0,78,3,1,1,4.004000000000005,0
0,0,66,6,1,0,4.713000000000001,0
0,0,27,2,1,0,1.918999999999997,0
0,0,70,4,1,4,4.920999999999999,0
0,0,68,2,1,1,4.463000000000001,0
0,0,21,1,1,0,2.0860000000000003,0
0,0,39,2,1,1,3.128,0
0,0,51,2,1,2,3.503,0
0,0,77,2,1,1,8.508999999999999,0
0,1,38,3,1,2,2.6690000000000005,0
0,0,41,1,1,1,2.753,0
0,0,29,2,1,0,2.461000000000002,0
0,0,10,0,1,0,1.7099999999999973,0
0,0,22,1,1,2,1.9180000000000028,0
0,0,14,2,1,0,1.7100000000000009,0
1,0,55,1,1,1,3.253,0
0,0,8,0,0,1,1.8769999999999953,0
1,0,24,0,1,0,2.4609999999999985,0
0,0,62,4,1,2,3.128,0
0,0,22,0,1,1,1.919000000000004,0
0,0,61,5,1,5,3.836999999999996,0
0,0,43,1,1,2,2.5860000000000056,0
0,0,22,2,1,1,1.5850000000000009,0
0,0,22,3,1,1,1.8349999999999937,0
0,0,17,2,1,0,2.5020000000000024,0
0,0,41,2,1,0,3.253999999999998,0
1,0,37,1,1,0,2.21,0
0,0,18,1,1,0,2.002,0
0,1,48,3,1,2,2.670000000000001,0
0,0,54,3,1,2,3.295,0
0,0,36,4,1,0,2.751999999999999,0
0,0,45,4,1,3,2.253,0
0,0,23,2,1,0,2.001999999999999,0
0,0,43,2,1,3,6.715,0
0,0,45,1,1,0,2.2940000000000005,0
1,0,7,1,0,0,2.836000000000002,0
0,0,46,3,1,3,0.0,0
0,0,19,3,1,0,2.3770000000000024,0
0,0,24,3,1,0,2.668999999999997,0
0,0,35,8,1,1,2.503,0
1,0,31,4,1,1,5.546999999999997,0
0,0,38,4,1,4,0.0,0
0,0,34,2,1,2,3.504000000000005,0
1,0,30,2,1,1,0.0,0
0,0,27,1,1,0,2.5019999999999953,0
0,0,62,4,1,1,4.088000000000001,0
0,0,21,1,1,1,1.3760000000000048,0
0,0,35,2,1,1,3.6699999999999946,0
0,0,33,1,1,0,0.0,0
0,0,33,1,1,0,3.2120000000000033,0
1,0,57,3,1,2,3.4200000000000004,0
0,0,43,3,1,1,3.8790000000000004,0
1,0,34,2,1,1,0.0,0
1,0,15,0,1,1,1.6679999999999993,0
1,0,20,2,1,1,1.709999999999999,0
0,0,81,3,1,2,4.630000000000001,0
0,0,68,6,1,2,4.129000000000001,0
0,0,73,5,1,1,3.544999999999998,0
0,0,50,2,1,1,2.4190000000000005,0
0,0,43,4,1,0,3.4619999999999997,0
1,0,25,3,1,0,0.0,0
0,0,69,2,1,0,4.004000000000001,0
0,0,42,3,1,1,1.918999999999997,0
0,0,45,2,1,2,1.926000000000002,0
0,0,78,5,1,4,3.871000000000002,0
0,0,55,4,1,3,2.753,0
0,0,84,9,1,2,4.295999999999999,0
0,0,34,2,1,0,3.586999999999996,0
0,0,11,1,1,0,0.0,0
0,0,86,2,2,0,4.713000000000001,1
0,0,73,4,1,2,3.6700000000000017,0
1,0,66,4,1,1,3.4200000000000004,0
1,0,37,0,1,0,2.4610000000000003,0
0,0,23,1,1,0,2.9189999999999987,0
1,0,46,4,1,2,5.423,0
0,0,68,1,1,2,5.422000000000001,0
0,0,59,4,1,1,6.506,0
0,1,59,2,1,3,3.003,0
0,0,25,1,1,0,2.086000000000002,0
0,0,30,2,1,1,2.9609999999999985,0
0,0,34,1,1,1,2.793999999999997,0
0,0,37,0,1,4,4.797000000000004,0
1,0,22,1,1,0,12.012,0
0,0,59,4,1,3,4.463000000000001,0
0,0,45,3,1,3,3.545,0
1,0,37,1,1,1,2.7110000000000003,0
0,0,54,6,1,3,3.8789999999999996,0
0,0,36,1,1,0,2.1270000000000007,0
0,0,51,1,1,1,3.544999999999998,0
0,0,52,3,1,3,2.6690000000000005,0
0,0,84,4,1,2,3.963000000000001,0
0,0,53,4,1,2,2.6690000000000005,0
0,0,86,3,1,3,4.170999999999999,0
1,0,64,2,1,1,4.128999999999998,0
0,0,74,4,1,4,3.8370000000000033,0
1,0,12,0,1,1,2.1270000000000024,0
0,1,23,1,1,0,0.0,0
0,0,61,2,1,2,3.503999999999998,0
0,0,45,2,1,1,1.9600000000000009,0
1,0,30,1,1,0,2.293999999999997,0
0,0,57,1,1,0,3.253,0
0,0,62,2,1,1,3.253,0
1,0,47,1,1,1,1.794000000000004,0
0,0,27,3,1,1,1.3759999999999977,0
0,0,57,2,1,3,5.005000000000003,0
0,0,40,2,1,2,4.296,0
0,0,16,0,3,0,2.5029999999999992,0
0,0,45,7,1,6,9.676000000000002,0
0,0,32,1,1,1,2.4190000000000005,0
0,0,66,3,1,1,3.2529999999999966,0
1,0,24,3,1,1,1.4600000000000009,0
0,0,37,4,1,2,5.673000000000002,0
1,0,6,2,0,1,3.419999999999998,0
0,0,7,0,0,0,1.6679999999999993,0
0,0,10,0,1,0,2.4609999999999985,0
0,0,46,4,1,1,2.7110000000000056,0
0,0,47,0,1,1,3.003,0
0,0,27,2,1,1,4.128999999999998,0
0,0,41,3,1,2,5.213000000000001,0
0,0,54,4,1,1,6.006,0
1,0,22,3,1,0,3.295,0
1,0,28,1,1,1,3.963,0
0,0,25,1,1,0,2.21,0
0,0,31,2,1,0,3.2119999999999997,0
0,0,30,0,1,0,3.295,0
0,0,50,2,1,1,4.838000000000001,0
0,0,44,3,1,4,2.878,0
0,0,44,3,1,0,3.294999999999998,0
0,0,11,2,1,0,3.8790000000000013,0
0,0,61,5,1,2,5.422000000000001,0
0,0,30,0,1,1,3.6700000000000017,0
0,0,45,3,1,1,5.338999999999999,0
0,0,30,3,1,0,2.335000000000001,0
0,0,35,3,1,1,2.753,0
0,0,39,1,1,1,3.1699999999999946,0
0,0,9,1,0,0,1.8350000000000009,0
1,0,29,1,1,1,2.2520000000000024,0
0,0,37,2,1,1,2.5859999999999985,0
0,0,20,0,1,1,1.168,0
1,0,51,3,1,1,3.1279999999999997,0
0,0,50,1,1,1,2.878,0
1,0,18,1,1,0,1.9600000000000009,0
0,0,9,1,1,0,2.7110000000000003,0
0,0,19,0,1,0,1.8359999999999985,0
0,0,21,1,1,0,3.128,0
0,0,12,0,2,0,0.0,0
0,0,12,0,2,0,2.2940000000000005,0
0,0,33,1,1,0,5.004999999999999,0
0,0,10,0,0,0,1.7930000000000028,0
0,0,68,5,1,3,5.129999999999999,0
1,0,22,0,1,1,2.126999999999999,0
0,0,31,3,1,1,3.128999999999998,0
1,0,16,0,1,0,2.7110000000000056,0
0,0,26,0,1,1,0.0,0
1,0,51,6,1,0,2.668999999999997,0
0,0,39,1,1,1,1.7680000000000007,0
0,0,39,2,1,1,2.4029999999999987,0
0,0,55,4,1,2,3.2109999999999985,0
0,0,54,2,1,1,3.879000000000005,0
1,0,62,5,1,1,3.9209999999999994,0
0,0,15,1,1,1,2.0429999999999993,0
0,0,6,0,0,0,6.089999999999996,0
0,0,27,4,1,0,16.391,0
0,0,27,3,1,0,5.297000000000001,0
0,0,53,5,1,3,4.129000000000001,0
0,0,50,4,1,1,2.8369999999999997,0
0,0,64,1,1,0,3.4609999999999985,0
1,0,10,0,1,0,1.1679999999999993,0
0,0,81,4,1,0,3.878999999999998,0
0,0,63,6,1,4,3.2950000000000017,0
0,0,83,5,1,3,4.713000000000001,0
0,0,19,2,1,0,4.755000000000003,0
0,1,70,6,1,2,4.128999999999998,0
1,0,45,2,1,0,3.0450000000000017,0
0,0,21,0,1,1,1.376,0
0,0,41,2,1,1,2.92,0
0,0,21,0,1,0,1.4180000000000001,0
0,0,49,1,1,1,2.459999999999999,0
1,0,34,2,1,1,1.7100000000000009,0
0,0,13,1,1,0,4.004,0
0,0,72,2,1,0,3.6709999999999994,0
0,0,60,4,1,0,3.6700000000000017,0
1,0,31,3,1,0,2.3359999999999985,0
0,0,47,3,1,1,3.7950000000000017,0
0,0,79,3,1,4,6.006,0
0,0,52,3,1,3,3.7959999999999994,0
0,0,56,5,1,3,2.7520000000000024,0
1,0,46,4,1,0,2.753,0
0,0,34,3,1,0,4.003999999999998,0
0,0,19,1,1,2,0.0,0
0,0,36,2,1,0,3.9209999999999994,0
0,0,41,4,1,3,3.1700000000000017,0
0,0,61,1,1,3,3.503,0
0,0,24,1,1,0,2.8359999999999985,0
0,0,5,1,0,0,0.0,0
0,0,12,1,1,0,1.8349999999999995,0
0,0,77,5,1,6,6.507,0
0,0,38,2,1,3,3.003,0
1,0,47,2,1,2,5.672000000000001,0
0,0,5,1,0,0,2.1690000000000005,0
0,0,25,2,1,1,0.0,0
0,0,73,6,1,3,3.669999999999998,0
1,0,54,4,1,1,3.1290000000000013,0
1,0,33,2,1,0,2.210000000000001,0
1,0,37,3,1,2,2.293999999999997,0
0,0,28,3,1,1,3.7120000000000033,0
0,0,23,1,1,1,2.293999999999997,0
0,0,82,8,1,1,4.338000000000001,0
1,0,27,2,1,2,3.003,0
0,0,23,1,1,3,0.0,0
0,0,45,3,1,3,2.3770000000000024,0
1,0,26,2,1,1,2.9200000000000017,0
0,0,8,0,1,0,0.0,0
0,0,34,1,1,1,21.395999999999994,0
1,0,56,1,1,2,7.716000000000001,0
0,0,73,4,1,4,5.171999999999997,0
0,0,74,2,1,3,14.973000000000003,0
0,0,33,0,1,1,2.0019999999999953,0
0,0,21,2,1,2,18.894000000000005,0
1,0,20,2,1,0,3.7539999999999996,0
1,0,444,22,1,16,56.264,1
0,0,6,0,0,0,3.4210000000000003,0
1,0,15,0,1,0,3.92,1
0,0,6,0,0,0,6.548,0
0,0,28,2,1,0,2.4189999999999987,0
0,1,37,2,1,1,3.0869999999999997,0
0,0,28,2,1,2,2.711000000000002,0
1,0,59,1,1,0,3.378,0
0,0,64,2,1,0,4.587999999999997,0
0,0,11,0,0,1,2.8359999999999985,0
0,0,13,2,1,1,6.590000000000003,0
0,0,35,0,1,1,10.844000000000001,0
0,0,58,3,1,3,2.878,0
0,0,18,1,1,0,2.0859999999999985,0
0,0,73,3,1,4,13.388000000000005,0
0,0,10,0,2,0,1.7520000000000007,0
0,0,70,4,1,3,6.465,0
0,0,53,2,1,1,3.7119999999999997,0
0,0,41,2,1,0,2.7109999999999985,0
0,0,10,0,2,0,0.0,0
0,0,52,4,1,0,3.336000000000002,0
0,0,38,1,1,1,4.129000000000001,0
0,1,82,3,1,4,3.9209999999999994,0
0,0,18,0,5,0,1.3759999999999977,0
0,0,36,1,1,1,2.0020000000000024,0
0,0,27,1,1,1,2.878,0
0,0,75,5,1,0,4.796999999999997,0
0,0,58,2,1,0,3.628,0
0,0,42,2,1,1,3.0870000000000033,0
0,0,55,4,1,0,2.753,0
0,0,58,3,1,2,4.086999999999996,0
0,0,73,5,1,1,3.545,0
0,0,29,3,1,1,1.7939999999999996,0
0,0,53,3,1,1,5.171,0
0,0,9,0,1,0,2.128,0
0,0,41,3,1,2,20.227999999999998,0
1,0,33,0,1,0,2.0020000000000024,0
0,0,11,0,0,1,1.8350000000000009,0
0,0,40,2,1,2,2.168999999999997,0
1,0,12,1,1,0,2.0859999999999985,0
0,0,23,1,1,0,0.0,0
0,0,35,1,1,2,1.8350000000000009,0
0,0,56,2,1,3,3.003,0
0,0,21,2,1,1,3.0860000000000056,0
0,0,39,4,1,2,2.3359999999999985,0
1,0,21,0,1,1,2.335000000000001,0
0,0,14,1,1,0,0.0,0
1,0,10,1,1,1,1.9609999999999985,0
0,0,10,0,1,0,2.5019999999999953,1
0,0,21,0,2,0,51.67700000000001,0
0,0,9,0,0,1,3.4199999999999946,0
0,0,21,0,2,0,6.506,0
0,0,11,0,1,1,38.956,0
0,0,10,0,0,0,22.606,0
0,0,16,0,7,0,15.307000000000002,0
0,0,23,0,1,1,8.883999999999997,0
0,0,25,0,1,2,12.471000000000004,0
0,0,18,0,1,1,38.74699999999999,0
0,0,67,6,1,0,34.57600000000001,0
0,0,45,2,1,0,3.461999999999996,0
1,0,79,3,1,1,4.295999999999999,0
1,0,30,1,1,1,1.8760000000000001,0
0,0,3,0,0,0,0.0,0
0,0,68,3,1,3,4.38,0
0,0,17,0,1,0,3.295,0
1,0,9,1,1,0,4.670999999999999,0
0,0,35,1,1,1,3.4619999999999997,0
1,0,10,1,1,0,1.6680000000000028,0
0,0,29,0,1,0,2.2109999999999985,0
0,1,47,1,1,1,3.169999999999998,0
0,0,32,3,1,2,2.5020000000000024,0
1,0,65,5,1,1,4.003999999999998,0
0,0,59,4,1,2,4.004000000000001,0
0,0,12,0,1,1,1.7520000000000024,0
0,0,7,0,2,0,2.7109999999999985,0
0,0,11,0,1,0,2.2520000000000024,0
0,0,80,5,1,2,5.463999999999999,0
1,0,22,2,1,1,1.3350000000000009,0
0,0,62,5,1,1,3.043999999999997,0
0,0,49,5,1,0,2.753,0
0,0,8,1,1,0,3.2950000000000017,0
1,0,58,5,1,2,5.0049999999999955,0
1,0,11,0,0,1,1.7940000000000005,0
0,0,23,0,1,1,0.0,0
0,0,39,4,1,1,3.6279999999999992,0
0,0,32,0,1,1,0.0,0
0,0,52,1,1,1,2.503,0
1,0,43,5,1,0,2.5440000000000005,0
0,0,39,3,1,0,3.295,0
0,0,63,1,1,1,4.838000000000001,0
1,0,36,1,1,1,2.7109999999999985,0
1,0,36,1,1,0,2.961000000000002,0
0,0,24,0,1,0,2.001999999999999,0
0,0,10,2,1,1,3.253999999999998,0
0,1,91,7,1,2,5.005000000000003,0
0,0,32,0,1,0,2.6270000000000024,0
0,0,42,3,1,1,6.631999999999998,0
0,0,7,2,0,0,1.6259999999999977,0
0,0,37,5,1,1,8.466999999999999,0
0,0,31,0,1,2,0.0,0
1,0,55,4,1,1,3.253,0
0,0,36,0,1,0,3.8379999999999996,0
0,0,46,3,1,1,8.675,0
0,0,57,0,1,4,2.1270000000000007,0
0,0,59,2,1,1,2.4610000000000003,0
0,0,84,3,1,3,5.713999999999999,0
0,0,63,1,1,1,4.045999999999999,0
1,0,28,2,1,2,1.7930000000000028,0
0,0,11,0,0,0,3.003,0
0,0,19,0,1,0,5.213999999999999,0
0,0,60,3,1,1,2.668999999999997,0
1,0,49,2,1,2,2.669000000000004,0
0,0,64,4,1,2,4.295999999999999,0
0,0,67,0,1,2,3.211999999999996,0
0,0,44,5,1,1,2.753,0
0,0,47,4,1,1,2.669000000000004,0
0,0,34,1,1,1,2.5859999999999985,0
0,0,87,5,1,3,4.295999999999999,0
0,0,58,2,1,3,3.1700000000000004,0
0,0,29,2,1,1,4.670999999999999,0
0,0,25,0,1,1,0.0,0
0,0,9,0,1,0,5.714,0
0,0,65,3,1,2,7.965999999999999,0
0,0,27,2,1,0,1.5020000000000024,0
0,0,59,4,1,0,3.2109999999999985,0
0,0,31,2,1,2,4.003999999999998,0
0,0,43,2,1,4,2.6700000000000017,0
1,0,34,0,1,0,2.8359999999999985,0
0,0,35,2,1,0,2.294000000000004,0
0,0,79,5,1,2,4.963000000000001,0
1,0,6,0,0,0,1.4599999999999937,0
0,0,16,0,7,0,6.298000000000002,0
0,0,61,3,1,1,17.308999999999997,0
1,0,65,5,1,1,2.8360000000000003,0
0,0,67,5,1,3,3.2529999999999983,0
0,0,39,2,1,1,2.211000000000002,0
0,0,29,1,1,1,1.9600000000000009,0
0,1,48,1,1,1,4.253999999999998,0
0,0,80,3,1,3,3.0470000000000006,0
0,0,60,3,1,3,2.7920000000000016,0
0,0,34,1,1,1,2.3779999999999966,0
0,0,21,2,1,2,1.8350000000000009,0
0,0,14,0,4,0,1.4179999999999993,0
1,0,42,4,1,0,2.503,0
1,0,21,0,1,1,1.2090000000000032,0
0,0,3,0,0,0,2.1269999999999953,0
1,0,7,0,0,0,0.0,0
1,0,41,0,1,1,1.8770000000000024,0
0,0,14,0,4,0,1.3759999999999977,0
1,0,24,0,0,1,1.1680000000000064,0
0,0,85,6,1,1,4.295999999999999,0
0,0,42,3,1,2,3.503999999999998,0
1,0,36,1,1,1,3.7950000000000017,0
1,0,60,6,1,0,4.6299999999999955,0
0,0,18,1,1,0,1.7519999999999998,0
1,0,18,1,1,0,2.46,0
0,0,55,5,1,0,7.258,0
0,0,34,2,1,0,2.460000000000001,0
0,0,60,5,1,0,4.754999999999999,0
0,0,53,2,1,1,3.9619999999999997,0
0,0,24,1,1,1,2.461000000000002,0
0,0,28,2,1,0,2.628,0
0,0,10,0,0,0,1.5850000000000009,0
0,0,17,0,1,1,1.8350000000000009,0
0,0,25,0,1,1,7.381999999999998,0
0,0,41,1,1,2,9.301000000000002,0
0,0,42,2,1,3,3.253999999999998,0
0,0,17,1,1,0,1.4179999999999993,0
0,0,7,1,0,0,0.0,0
1,0,34,1,1,2,3.003,0
1,0,25,1,1,0,2.5859999999999985,0
0,0,18,1,1,0,0.0,0
0,0,69,4,1,0,3.4610000000000003,0
0,0,13,0,1,1,1.4180000000000001,0
1,0,49,2,1,2,4.547000000000001,0
0,0,21,2,1,0,2.4189999999999987,0
0,0,21,0,1,2,2.6690000000000005,0
0,0,84,6,1,0,20.229,0
1,0,31,1,1,0,3.878,0
0,0,33,2,1,1,2.5859999999999985,0
1,0,21,2,1,0,1.5020000000000024,0
0,0,35,0,1,1,2.543999999999997,0
0,0,77,6,1,2,4.045999999999999,0
1,0,52,4,1,3,2.6270000000000024,0
0,0,54,4,1,1,4.003999999999998,0
