0,0,39,2,0,7,53,0,0
1,0,6,0,0,1,7.027000000000001,0,0
1,0,52,2,1,1,74.952,0,0
0,0,49,5,1,1,3.5680000000000014,0,0
0,0,54,5,1,3,3.7620000000000005,0,0
0,0,28,0,1,2,2.974999999999998,0,0
0,0,22,0,1,2,0.0,0,0
1,0,49,3,1,0,2.6060000000000016,1,0
0,0,42,2,1,2,3.6709999999999994,1,0
0,0,80,5,1,3,4.1370000000000005,0,0
1,0,64,4,1,3,3.9669999999999987,0,0
0,0,35,3,1,2,3.6750000000000043,0,0
0,0,69,2,1,1,4.361999999999995,0,0
0,0,20,0,1,0,2.036999999999999,0,0
0,0,34,3,1,1,2.767000000000003,0,0
0,0,32,2,1,2,17.054000000000002,0,0
1,0,19,1,1,1,2.34,0,0
0,0,5,0,0,1,1.4969999999999999,0,0
0,0,55,2,1,2,8.045,0,0
1,0,41,3,1,2,4.565999999999999,1,0
0,0,26,2,1,0,0.0,0,0
0,0,13,2,1,0,0.902000000000001,0,0
0,0,18,2,1,1,1.2989999999999995,0,0
0,0,32,1,1,2,1.3369999999999997,0,0
0,0,29,2,1,2,1.368000000000002,0,0
0,0,29,1,1,1,5.039999999999999,0,0
0,0,35,1,1,0,2.902000000000001,0,0
0,0,13,0,1,0,0.0,0,0
0,0,40,4,1,1,3.3359999999999985,0,0
0,0,14,0,1,1,1.2650000000000006,0,0
0,0,57,3,1,2,3.0090000000000003,0,0
1,0,50,0,1,1,3.503999999999998,1,0
1,0,4,0,0,0,2.4029999999999987,0,0
0,0,18,0,1,0,4.234999999999999,1,0
0,0,46,2,1,1,2.7080000000000055,0,0
0,0,57,4,1,3,2.8969999999999985,0,0
0,0,28,1,1,1,1.23,0,0
0,0,27,2,1,0,2.4739999999999998,0,0
0,0,42,1,1,2,3.476000000000001,1,0
0,0,34,0,1,2,2.4029999999999987,0,0
0,0,14,3,1,0,4.635000000000002,0,0
1,0,29,1,1,0,7.507999999999999,0,0
0,0,15,1,1,0,1.5330000000000013,0,0
0,0,8,1,1,1,1.4639999999999986,0,0
0,0,12,2,1,0,17.915999999999997,0,0
0,0,16,0,1,1,3.507000000000005,0,0
0,0,35,5,1,0,5.902000000000001,1,0
