0,0,19,4,1,3,34,0,0
0,0,21,1,1,1,2.299999999999997,0,1
0,0,18,2,1,1,1.0,0,0
0,0,23,1,1,0,2.3000000000000043,0,1
0,0,19,3,1,1,1.3999999999999986,0,0
0,0,23,1,1,0,2.6999999999999957,0,1
0,0,25,1,1,4,1.9000000000000057,0,0
0,0,206,9,1,5,34.2,1,1
0,0,25,1,1,2,3.8000000000000007,0,0
0,0,789,38,1,20,72.39999999999999,5,1
1,0,31,3,1,4,15.100000000000001,0,0
1,0,37,1,1,5,3.6999999999999957,0,0
0,0,182,8,1,6,56.300000000000004,2,1
0,0,68,4,1,3,37.5,2,0
0,0,460,26,1,9,86.2,1,1
0,0,12,0,5,0,6.100000000000001,0,0
0,0,126,3,1,3,10.2,0,1
0,0,14,1,1,0,2.200000000000001,0,0
0,0,24,0,1,0,4.6,0,0
0,0,12,0,5,0,4.899999999999999,0,0
0,0,435,21,1,17,47.6,1,1
1,0,12,1,1,0,1.4000000000000004,0,0
0,0,36,1,1,0,4.499999999999998,0,1
0,0,7,0,1,0,2.1000000000000014,0,0
1,0,5,0,0,0,2.0,0,0
1,0,20,0,2,0,4.399999999999999,0,0
1,0,20,0,2,0,1.7000000000000028,0,0
0,0,78,2,1,2,7.899999999999999,0,1
0,0,31,1,1,2,7.299999999999997,0,0
0,0,22,1,1,1,4.0,0,1
0,0,22,0,1,1,2.6000000000000014,0,0
0,0,47,3,1,5,5.800000000000004,2,0
0,0,15,0,1,0,2.299999999999997,0,1
0,0,16,1,0,0,3.0,0,0
0,0,49,5,1,0,22.200000000000003,0,1
0,0,16,1,1,2,3.6999999999999993,0,0
0,0,17,1,1,0,4.100000000000001,0,1
0,0,6,0,0,0,6.5,0,0
1,0,29,0,1,1,5.200000000000003,1,1
0,0,14,0,0,1,6.299999999999997,0,0
0,0,12,0,0,0,2.700000000000003,0,0
0,0,182,7,1,6,13.299999999999997,0,1
0,0,72,5,1,1,5.9,2,0
0,0,90,4,1,3,7.6,0,1
