0,0,20,1,1,2,97,1,0
0,0,15,1,1,0,4.130000000000003,1,0
0,0,8,0,9,0,0.0,0,0
0,0,20,0,1,0,69.69399999999999,0,0
0,0,29,2,1,0,49.675000000000004,0,0
1,0,17,2,1,0,0.0,0,0
1,0,24,1,1,1,2.5859999999999985,0,0
0,0,5,1,0,0,0.0,0,0
1,0,55,1,1,0,2.7590000000000003,1,0
0,0,63,4,1,2,4.248000000000005,1,0
0,0,44,6,1,0,3.128,3,0
1,0,44,1,1,1,2.418999999999997,0,0
0,0,11,0,1,0,3.7959999999999994,0,0
0,0,23,1,1,0,0.0,0,0
1,0,27,1,1,0,6.840000000000003,1,0
0,0,5,1,0,0,0.0,0,0
1,0,35,4,1,1,10.218,1,0
0,0,50,4,1,1,4.255000000000003,3,0
0,0,15,1,2,0,1.7929999999999993,0,0
0,0,23,2,1,0,2.753,0,0
0,0,10,0,1,0,5.088000000000001,0,0
0,0,16,0,1,1,2.503,1,0
1,0,41,2,1,0,2.5019999999999953,0,0
1,0,39,2,1,0,5.547000000000004,0,0
0,0,65,4,1,0,3.628999999999998,0,0
0,0,25,1,1,0,4.170999999999999,0,0
0,0,73,3,1,2,3.503,0,0
0,0,53,3,1,3,2.4609999999999985,0,0
0,0,38,2,1,0,1.7100000000000009,0,0
0,0,67,3,1,1,3.5450000000000017,0,0
0,0,37,1,1,0,4.630000000000001,0,0
0,0,44,2,1,2,4.170999999999999,0,0
1,0,12,2,6,0,8.174999999999999,0,0
1,0,30,2,1,2,2.836000000000002,1,0
0,0,26,2,1,1,2.376999999999999,0,0
0,0,70,6,1,1,3.2950000000000017,0,0
0,0,22,1,1,0,1.4179999999999993,0,0
0,0,36,2,1,1,1.7100000000000009,0,0
0,0,32,3,1,1,2.168999999999997,1,0
0,0,47,4,1,2,3.253,0,0
0,0,32,2,1,1,2.4609999999999985,0,0
0,0,51,3,1,2,3.1700000000000017,0,0
0,0,44,2,1,1,3.4620000000000033,0,0
0,0,53,1,1,0,2.7109999999999985,0,0
0,0,16,2,1,0,2.293999999999997,0,0
0,0,29,0,1,0,0.0,1,0
0,0,31,2,1,2,1.9600000000000009,0,0
0,0,19,1,1,0,2.3359999999999985,1,0
0,0,10,1,9,0,0.0,0,0
0,0,82,5,1,7,6.173000000000002,0,0
0,0,4,0,0,0,4.588000000000001,0,0
0,0,10,1,1,0,0.0,1,0
1,0,14,2,2,0,1.876,0,0
0,0,12,0,1,1,0.0,1,0
0,0,36,2,1,0,1.7939999999999996,1,0
0,0,43,2,1,0,2.7110000000000003,3,0
0,0,36,3,1,0,1.9600000000000009,0,0
0,0,55,2,1,2,3.3369999999999997,2,0
1,0,41,2,1,1,2.8359999999999985,1,0
0,0,4,0,0,0,2.336000000000002,0,0
0,0,37,2,1,2,0.0,0,0
1,0,33,5,1,0,3.7119999999999997,0,0
0,0,31,2,1,0,0.0,1,0
1,0,74,2,1,0,8.508,0,0
0,0,19,1,1,0,1.5850000000000009,0,0
0,0,41,3,1,1,2.168999999999997,0,0
0,0,63,6,1,3,2.7110000000000056,0,0
0,0,25,3,1,1,2.0859999999999985,0,0
0,0,19,2,1,1,3.128,0,0
0,0,14,0,1,1,0.0,0,0
0,0,82,7,1,2,6.422999999999995,0,0
0,0,35,1,1,1,2.210000000000001,0,0
0,0,76,2,1,4,4.004000000000005,0,0
0,0,24,0,1,0,8.801000000000002,0,0
0,0,42,3,1,1,3.3779999999999992,0,0
1,0,47,3,1,2,4.380000000000001,0,0
1,0,12,0,1,1,2.751999999999999,0,0
1,0,12,2,6,0,4.505000000000003,0,0
1,0,5,1,0,0,0.0,0,0
1,0,13,1,1,0,3.294999999999998,0,0
0,0,28,1,1,0,0.0,0,0
1,0,9,0,1,1,2.711000000000002,0,0
0,0,18,1,1,1,0.0,0,0
0,0,53,2,1,2,3.294999999999998,0,0
1,0,36,2,1,0,2.210000000000001,0,0
0,0,32,2,1,1,3.7959999999999994,0,0
1,0,22,2,1,0,3.5870000000000033,0,0
0,0,40,3,1,0,3.4199999999999946,1,0
0,0,31,3,1,1,4.920999999999999,0,0
0,0,37,3,1,0,0.0,2,0
0,0,52,2,1,1,4.088000000000001,0,0
1,0,27,2,1,1,2.335000000000001,1,0
1,0,14,2,1,1,2.5859999999999985,0,0
0,0,19,2,1,0,0.0,1,0
1,0,64,2,1,0,5.840000000000003,2,0
0,0,21,1,1,1,4.337,0,0
0,0,26,2,1,0,0.0,0,0
0,0,57,2,1,3,11.678999999999998,1,0
0,0,75,5,1,3,3.628,0,0
0,0,80,2,1,5,3.9209999999999994,2,0
0,0,43,0,1,0,3.4200000000000017,0,0
0,0,39,2,1,0,1.876999999999999,0,0
0,0,60,2,1,1,2.836000000000002,0,0
0,0,68,5,1,3,3.961999999999996,1,0
0,0,44,1,1,1,3.2950000000000017,0,0
0,0,67,4,1,2,3.5870000000000033,0,0
0,0,64,2,1,3,3.628999999999998,0,0
0,0,76,4,1,4,5.421999999999997,0,0
0,0,42,1,1,0,2.794000000000004,0,0
0,0,73,4,1,5,4.5049999999999955,0,0
0,0,35,2,1,3,3.1700000000000004,1,0
0,0,75,4,1,5,4.337,0,0
0,0,30,1,1,2,2.92,0,0
0,0,89,4,1,6,5.756,1,0
0,0,33,1,1,3,20.937,1,0
1,0,37,1,1,0,3.336999999999996,0,0
0,0,18,1,1,1,4.588000000000001,0,0
0,0,26,0,1,0,0.0,1,0
1,0,46,2,1,3,2.169000000000004,1,0
0,0,69,3,1,0,4.003999999999998,0,0
0,0,10,1,1,0,2.5859999999999985,0,0
0,0,19,2,1,0,0.0,1,0
0,0,47,2,1,1,2.2520000000000024,0,0
0,0,30,2,1,1,2.668999999999997,0,0
